36,0.14098565190268247,0.10565451878596412,2,6	100030,100021,100059,100044,100053	100007
36,0.14098565190268247,0.11033826018278235,2,5	100007,100013,100011	100007,100081
36,0.14098565190268247,0.10545052465305202,3,7	100017,100056,100015,100046,100051,100007	100007
36,0.14098565190268247,0.08492654857271804,2,5	100069,100034	100026,100046,100044
209,0.5449157829070492,0.06617714092293805,1,6	100059,100044,100030,100021	100012,100026
209,0.5449157829070492,0.10920094776035202,5,15	100021,100059,100069,100044,100017,100002,100013,100011,100185,100008,100010,100035,100166	100102,100039
36,0.14098565190268247,0.10524562789123322,1,4	100012	100010,100285,100253
209,0.5449157829070492,0.09261062845537628,6,15	100007,100010,100011,100069,100014,100015,100044,100012,100013,100021,100036,100001,100043,100031	100008
209,0.5449157829070492,0.12101726277784046,11,20	100011,100036,100012,100034,100073,100094,100007,100069,100044,100008,100021,100043,100036,100056,100012,100047,100005,100285,100036	100031
231,0.03275109170305677,0.05885591786076949,10,27	100032,100015,100026,100046,100051,100021,100011,100072,100056,100007,100032,100063,100013,100007,100062,100086,100070,100002,100030,100031,100088,100161,100041,100033,100056	100063,100011
209,0.5449157829070492,0.09251224190454699,1,3	100007	100069,100034
2,0.0611353711790393,0.10057542592801534,3,5	100007,100013,100059,100056	100056
2,0.0611353711790393,0.06497754710594607,1,3	100087	100087,100026
209,0.5449157829070492,0.13296716687351912,3,6	100181,100051,100007,100056	100011,100019
209,0.5449157829070492,0.08970777389145887,0,1		100007
36,0.14098565190268247,0.0978810786415435,1,3	100010,100007	100023
36,0.14098565190268247,0.05899221482567979,1,3	100012	100044,100026
40,0.002495321272613849,0.10991673248335777,3,6	100028,100034,100026,100015,100051	100034
40,0.002495321272613849,0.10327518898792734,0,2		100042,100043
40,0.002495321272613849,0.11725420286584678,2,4	100030,100007	100018,100115
40,0.002495321272613849,0.10537831434051675,1,5	100044,100021,100059,100007	100012
40,0.002495321272613849,0.10001850389258717,0,1		100007
40,0.002495321272613849,0.12061649554326977,0,1		100012
75,0.06924516531503432,0.03901342660498702,1,2	100269	100269
272,0.11353711790393013,0.0,0,1		100007
209,0.5449157829070492,0.2057100304637256,2,4	100012,100007,100010	100056
111,0.05583281347473487,0.17917274060701793,1,6	100044,100026	100013,100011,100007,100010
111,0.05583281347473487,0.12479025160780774,1,3	100011,100023	100013
207,0.004366812227074236,0.11162360374590996,2,10	100052,100046,100051,100015,100004,100013,100011,100007	100044,100039
46,0.11603243917654397,0.08402753018165407,3,8	100018,100012,100007,100026,100069,100044,100021	100007
37,0.08827199001871491,0.09268013088119147,1,4	100044,100026,100045	100027
37,0.08827199001871491,0.11484328105607582,2,4	100077,100002,100002	100038
37,0.08827199001871491,0.11820828162021889,4,11	100042,100002,100015,100026,100045,100038,100044,100012,100002,100038	100087
209,0.5449157829070492,0.06691097822407763,3,5	100013,100010,100021,100211	100011
209,0.5449157829070492,0.07356515852420174,9,14	100011,100226,100013,100044,100044,100048,100026,100051,100089,100282,100012,100285,100094	100056
36,0.14098565190268247,0.09863567640753695,4,10	100032,100007,100023,100010,100063,100021,100023,100030,100056	100139
36,0.14098565190268247,0.04738892023017037,1,2	100053	100007
36,0.14098565190268247,0.10469863477377864,4,9	100016,100044,100007,100010,100010,100030	100026,100046,100051
36,0.14098565190268247,0.060206250705178835,0,1		100032
111,0.05583281347473487,0.07027417353040731,1,3	100007,100011	100007
111,0.05583281347473487,0.0467426379329798,1,2	100007	100031
111,0.05583281347473487,0.05794606792282523,1,2	100011	100013
111,0.05583281347473487,0.018906465079544174,0,1		100073
111,0.05583281347473487,0.042699763059911994,1,3	100007,100035	100027
111,0.05583281347473487,0.07347940877806612,4,7	100003,100007,100034,100007,100013	100011,100007
111,0.05583281347473487,0.05135416901726278,1,2	100007	100007
111,0.05583281347473487,0.0,2,4	100031,100012	100073,100056
111,0.05583281347473487,0.054980931964346155,2,3	100012,100007	100007
111,0.05583281347473487,0.03242965135958479,0,1		100017
111,0.05583281347473487,0.0855060363308135,4,7	100007,100035,100013,100017,100012,100011	100012
36,0.14098565190268247,0.03741126029561097,1,4	100012	100056,100011,100044
36,0.14098565190268247,0.026886607243596976,3,4	100053,100056,100011	100012
36,0.14098565190268247,0.0,3,5	100007,100056,100012	100056,100011
36,0.14098565190268247,0.0,0,1		100011
36,0.14098565190268247,0.04261672120049645,1,2	100061	100019
75,0.06924516531503432,0.133612546541803,2,5	100030,100017,100175,100002	100013
36,0.14098565190268247,0.13723299108653955,12,26	100162,100032,100113,100056,100083,100088,100013,100005,100001,100205,100003,100004,100039,100057,100012,100253,100035,100007,100010,100087,100005	100011,100110,100109,100083,100192
36,0.14098565190268247,0.10375267967956674,4,6	100032,100007,100007,100013,100012	100056
209,0.5449157829070492,0.24094776035202528,23,39	100116,100081,100166,100044,100065,100032,100006,100050,100131,100044,100088,100007,100007,100081,100047,100004,100057,100081,100001,100038,100052,100026,100005,100032,100138,100002,100110,100146,100010,100056,100031,100061,100041,100056,100034,100002,100024,100007	100002
209,0.5449157829070492,0.08980164729775471,4,9	100026,100045,100015,100032,100044,100038,100056,100056	100032
46,0.11603243917654397,0.17404671104592123,3,7	100002,100025,100105,100106,100002,100020	100079
46,0.11603243917654397,0.15408146225882885,4,11	100026,100052,100045,100046,100059,100084,100215,100220,100059	100062,100007
46,0.11603243917654397,0.08901094437549363,1,2	100025	100078
46,0.11603243917654397,0.09525803903870021,9,16	100025,100094,100175,100007,100011,100026,100126,100106,100007,100026,100045,100052,100046,100079	100059,100215
46,0.11603243917654397,0.12795577118357215,1,3	100120	100079,100082
46,0.11603243917654397,0.12888006318402348,3,4	100006,100002,100002	100079
46,0.11603243917654397,0.11782466433487532,2,5	100160,100007,100010,100079	100012
36,0.14098565190268247,0.13686381586370303,3,5	100019,100192,100012,100087	100142
65,0.005302557704304429,0.05995441724021212,1,2	100011	100013
209,0.5449157829070492,0.0382850050772876,0,2		100007,100012
36,0.14098565190268247,0.03145842265598556,2,4	100041,100282,100285	100056
36,0.14098565190268247,0.03845830982737222,1,2	100027	100012
36,0.14098565190268247,0.06463635337921697,2,4	100012,100007,100007	100026
111,0.05583281347473487,0.0477860769491143,2,5	100010,100056,100035,100007	100012
111,0.05583281347473487,0.04332979803678213,4,12	100044,100031,100056,100017,100031	100012,100021,100065,100013,100143,100011,100056
111,0.05583281347473487,0.07939162811689045,0,2		100010,100252
111,0.05583281347473487,0.13781789461807514,5,19	100012,100143,100023,100013,100031,100107,100007,100010,100024,100146,100143,100066,100063,100010,100056,100007	100056,100021,100311
111,0.05583281347473487,0.0825047952160668,6,13	100010,100007,100012,100065,100021,100030,100013,100031,100056,100012	100031,100007,100044
111,0.05583281347473487,0.11393072323141148,7,16	100010,100007,100012,100021,100031,100031,100007,100056,100056,100013,100011,100007	100021,100059,100044,100056
272,0.11353711790393013,0.0,0,1		100056
46,0.11603243917654397,0.12005506036330814,6,12	100004,100034,100073,100011,100051,100013,100035,100007,100010,100023,100242	100240
15,0.006862133499688085,0.04821211779307232,1,2	100011	100012
158,0.006862133499688085,0.10095453006882546,1,2	100174	100013
158,0.006862133499688085,0.12263928692316371,2,4	100012,100066,100011	100007
209,0.5449157829070492,0.12132325397720863,5,13	100032,100001,100003,100027,100007,100044,100030,100026,100015,100013,100011,100003	100036
209,0.5449157829070492,0.1275315355974275,5,11	100044,100026,100034,100043,100011,100073,100069,100012,100139,100008	100136
36,0.14098565190268247,0.16097574184813268,4,8	100044,100252,100087,100026,100083,100007,100021	100056
36,0.14098565190268247,0.14540539320771748,1,2	100032	100007
75,0.06924516531503432,0.04796750535935913,1,2	100012	100017
46,0.11603243917654397,0.14073158072887285,4,8	100012,100006,100007,100146,100011,100010,100023	100190
46,0.11603243917654397,0.04955161909060138,3,6	100007,100007,100010,100007	100007,100010
46,0.11603243917654397,0.0984262665011847,2,3	100011,100012	100087
46,0.11603243917654397,0.07154868554665463,1,3	100007,100013	100012
46,0.11603243917654397,0.09780525781338148,3,4	100007,100007,100013	100056
36,0.14098565190268247,0.08183053142276882,6,13	100044,100056,100012,100035,100007,100034,100073,100043,100070,100069,100113	100013,100011
209,0.5449157829070492,0.1049459550942119,0,2		100044,100030
209,0.5449157829070492,0.06110256120952273,0,1		100012
209,0.5449157829070492,0.12701974500733387,5,7	100012,100007,100010,100010,100007,100071	100278
209,0.5449157829070492,0.11174816653503328,2,5	100035,100007,100056,100011	100024
44,0.010917030567685589,0.09575448493738012,2,7	100063,100011,100052,100046,100015	100006,100007
36,0.14098565190268247,0.1424411598781451,10,13	100106,100034,100252,100007,100085,100007,100044,100056,100012,100013,100031,100056	100019
37,0.08827199001871491,0.15664041520929708,2,5	100002,100023,100011	100044,100026
209,0.5449157829070492,0.11515559065779081,11,18	100012,100025,100028,100001,100007,100019,100041,100007,100076,100076,100030,100043,100044,100029,100304,100016,100031	100031
36,0.14098565190268247,0.12145955094211892,0,2		100007,100031
209,0.5449157829070492,0.1454342773327316,3,8	100013,100011,100069,100043,100081,100063,100007	100036
46,0.11603243917654397,0.08843596976193163,2,6	100073,100063,100023	100059,100003,100215
209,0.5449157829070492,0.0,2,7	100002,100010,100024	100017,100019,100003,100004
209,0.5449157829070492,0.057103915152882774,2,4	100026,100012	100021,100010
209,0.5449157829070492,0.0,1,3	100056	100056,100007
209,0.5449157829070492,0.08886923163714318,1,3	100002	100036,100007
36,0.14098565190268247,0.048884576328556924,0,1		100058
209,0.5449157829070492,0.07668554665463162,3,7	100016,100032,100002,100056	100012,100018,100007
209,0.5449157829070492,0.0,4,6	100012,100007,100024,100011,100013	100056
46,0.11603243917654397,0.13200315920117342,5,8	100007,100017,100269,100056,100031,100036	100007,100290
182,0.012164691203992514,0.0910599119936816,1,3	100007	100038,100027
182,0.012164691203992514,0.054146902854563916,1,2	100174	100068
36,0.14098565190268247,0.024087555003949,1,2	100053	100011
158,0.006862133499688085,0.0,0,1		100084
75,0.06924516531503432,0.07840415209297077,1,2	100044	100012
130,0.007174048658764816,0.05689360261762383,1,4	100115,100010	100007,100010
130,0.007174048658764816,0.06316597089021776,1,3	100007,100013	100073
209,0.5449157829070492,0.13006070179397494,10,16	100069,100007,100007,100044,100017,100011,100012,100056,100011,100036,100285,100031,100017,100007,100056	100031
44,0.010917030567685589,0.0,0,1		100056
209,0.5449157829070492,0.14414171273835044,2,5	100044,100011,100034	100002,100017
209,0.5449157829070492,0.1006954755726052,5,7	100007,100034,100007,100011,100056,100056	100031
209,0.5449157829070492,0.16053164842604084,2,4	100007,100033,100048	100101
182,0.012164691203992514,0.054808529843168224,2,5	100007,100017,100018,100038	100002
182,0.012164691203992514,0.05103373575538757,1,2	100007	100017
182,0.012164691203992514,0.07684621460002257,3,8	100017,100007,100002,100002,100038,100027	100002,100038
36,0.14098565190268247,0.1162477716348866,5,13	100053,100041,100069,100044,100021,100084,100002,100012	100087,100010,100023,100180,100192
36,0.14098565190268247,0.12001534469141374,0,2		100010,100007
36,0.14098565190268247,0.11441994809883786,1,2	100180	100087
209,0.5449157829070492,0.11004761367482793,1,2	100007	100007
209,0.5449157829070492,0.09358637030350897,1,6	100007,100013	100030,100021,100044,100059
209,0.5449157829070492,0.16383075707999548,2,7	100205,100001,100059,100043,100032	100010,100007
209,0.5449157829070492,0.1574166760690511,1,4	100130,100032	100001,100079
209,0.5449157829070492,0.11929324156606115,1,3	100007,100006	100226
209,0.5449157829070492,0.1258354958817556,2,5	100007,100030,100019,100032	100041
209,0.5449157829070492,0.1086963782015119,6,11	100010,100007,100007,100032,100001,100044,100004,100003,100057,100032	100056
209,0.5449157829070492,0.1312160667945391,7,11	100014,100044,100007,100032,100001,100110,100011,100063,100007	100269,100031
36,0.14098565190268247,0.10956560983865508,1,2	100044	100010
36,0.14098565190268247,0.11048899921019971,9,17	100007,100007,100010,100088,100251,100034,100032,100025,100044,100015,100051,100005,100160	100110,100109,100076,100010
1,0.0012476606363069245,0.06977682500282072,6,11	100005,100039,100007,100010,100005,100062,100007,100036,100185,100056	100007
46,0.11603243917654397,0.07590387002143743,3,5	100007,100032,100007	100056,100073
46,0.11603243917654397,0.04699717928466659,4,9	100003,100004,100039,100031,100034,100032,100007	100013,100073
44,0.010917030567685589,0.1255231862800406,5,13	100007,100011,100032,100109,100110,100023,100059,100013,100021	100026,100052,100051,100015
209,0.5449157829070492,0.08402030915040054,2,3	100012,100056	100012
209,0.5449157829070492,0.0792309601714995,4,5	100032,100012,100007,100056	100056
209,0.5449157829070492,0.04772650344127271,4,6	100008,100056,100008,100031,100059	100056
209,0.5449157829070492,0.06994200609274512,8,11	100047,100007,100003,100003,100021,100047,100007,100056,100047	100019,100003
209,0.5449157829070492,0.0,2,3	100056,100056	100056
209,0.5449157829070492,0.0,1,4	100056,100007,100035	100056
209,0.5449157829070492,0.0,0,1		100056
209,0.5449157829070492,0.0,0,1		100030
209,0.5449157829070492,0.0,3,4	100031,100211,100056	100012
209,0.5449157829070492,0.05808868329008236,2,3	100053,100007	100019
15,0.006862133499688085,0.06043281056075821,1,2	100007	100012
15,0.006862133499688085,0.04173395012975291,1,2	100025	100176
15,0.006862133499688085,0.052243258490353155,1,4	100140,100088	100007,100011
226,0.0015595757953836558,0.1454035879499041,3,7	100037,100170,100003,100087,100011,100023	100047
182,0.012164691203992514,0.08627778404603408,1,3	100054	100007,100027
182,0.012164691203992514,0.04986392869231637,2,5	100007,100010,100011,100079	100040
37,0.08827199001871491,0.1690813494302155,0,1		100002
37,0.08827199001871491,0.15999458422655985,3,5	100002,100011,100013,100012	100162
37,0.08827199001871491,0.17309443754936252,2,6	100088,100026,100007,100063	100059,100287
75,0.06924516531503432,0.13246530520139907,1,2	100038	100010
75,0.06924516531503432,0.12237210876678326,3,6	100002,100038,100144,100012	100035,100007
62,0.007485963817841547,0.10475008462146,1,3	100012	100026,100051
209,0.5449157829070492,0.08395983301365226,2,5	100088,100088,100035	100007,100253
209,0.5449157829070492,0.09252307345142728,1,4	100035,100007,100038	100079
74,0.03025577043044292,0.0383924179171838,0,1		100032
46,0.11603243917654397,0.03829132347963444,2,7	100087,100034,100193,100035,100007	100105,100017
46,0.11603243917654397,0.0322148256797924,3,10	100073,100082,100043,100059,100082,100035,100007,100105,100007	100013
46,0.11603243917654397,0.03599684079882658,3,9	100035,100007,100044,100039,100007,100073,100082,100105	100216
110,0.006862133499688085,0.09564346158185716,8,18	100035,100007,100036,100036,100007,100010,100036,100026,100030,100021,100043,100051,100044,100031,100036,100024	100024,100012
36,0.14098565190268247,0.08493738011959832,0,1		100059
36,0.14098565190268247,0.15482161796231525,2,3	100007,100087	100056
